"airport","flight_count","delay_count","avg_duration","avg_distance","total_distance","avg_depart_delay","avg_arrival_delay"
"AKN",63,121,56.6666666666667,288,18144,2.68253968253968,4.34920634920635
"ALB",7459,1202,136.08112537558,743.185949859231,5543424,6.81318082788671,-1.86724938541382
"ALO",617,4493,74.3201376936317,234,144378,5.58833619210978,1.15318416523236
"AMA",4214,93,82.6629847815415,400.53725676317,1687864,7.17180616740088,6.4160530191458
"ANC",16005,1346,192.045201668985,1397.84661043424,22372535,3.40681589537223,-0.382286003287394
"APN",573,129846,63.1666666666667,198,113454,4.94890510948905,1.77106227106227
"ASE",3562,710,114.388905914802,637.567658618754,2271016,17.587537993921,15.4924915721728
"ATL",346836,16239,115.003024692436,639.988810273443,221971159,9.34069527039584,3.04677356436278
"ATW",2848,775,77.1674519753534,285.051966292135,811828,5.66233297219213,5.65422254440015
"AUS",42067,357,133.808755315037,821.952052677871,34577057,10.2162767725926,5.01403652879784
"AVL",2745,331,76.5065469509914,287.455737704918,789066,9.26219739292365,6.08754208754209
"AVP",1359,6104,115.341628959276,550.07799852833,747556,8.96018031555222,6.50603318250377
"AZO",1845,257,61.1417096959266,143.767479674797,265251,3.55211912943872,0.731497418244406
"BDL",18799,582,147.170394557823,839.842278844619,15788195,7.60595380110617,0.758040816326531
"BET",896,55,68.3659090909091,399,357504,1.79659090909091,3.74318181818182
"BFL",2637,81,120.165829145729,662.488054607509,1746981,5.82332563510393,3.50212601468883
"BGM",262,3926,87.996138996139,378,99036,10.6100386100386,5.8957528957529
"BGR",366,468,128.484848484848,696.131147540984,254784,5.89256198347107,2.20936639118457
"BHM",12514,839,103.457498778701,514.994965638485,6444647,9.03290646782299,4.50643217716984
"BIL",2866,79,91.9880743598737,506.141311933008,1450601,1.49964985994398,-2.30585759382673
"BIS",3453,136,102.274985215849,523.159860990443,1806471,7.08571428571429,4.99053814311059
"BJI",667,602,60.1204819277108,199,132733,5.43373493975904,1.03463855421687
"BLI",711,17546,191.024147727273,1255.02672292546,892324,-0.0606488011283498,-1.41051136363636
"BMI",2730,3412,92.2935114503817,414.50293040293,1131593,6.70034181541967,5.9793893129771
"BNA",47580,39093,117.142589118199,658.596216897856,31336008,9.78258721429799,4.57354812274913
"BOI",11655,314,110.954703228046,635.101673101673,7402110,8.65103806228374,5.89170426935092
"BOS",107847,198,173.010829739323,977.312665164539,105400239,9.60586458452069,4.29164917369566
"BPT",973,557,75.4077348066298,270,262710,17.0208562019758,16.1546961325967
"BQK",878,69,67.3935558112773,238,208964,8.2545871559633,4.84464902186421
"BQN",1343,498,196.005259203606,1358.66120625465,1824682,12.3761261261261,4.37565740045079
"BRD",589,247,51.573883161512,114.132427843803,67224,-0.0652920962199313,-1.26460481099656
"BRO",2362,83,86.367139061116,386.012701100762,911762,5.05165562913907,2.31355181576616
"BRW",855,2350,84.5413625304136,523.108771929825,447258,1.64613526570048,1.91970802919708
"BTM",667,835,75.2550231839258,358,238786,0.674382716049383,-6.08964451313756
"BTR",7166,4844,84.33295145353,363.75453530561,2606665,11.0092751141553,11.2030645854217
"BTV",2978,5930,107.396324549237,473.89321692411,1411254,9.68371932250259,5.91054091539528
"BUF",16824,41866,113.216314639476,602.899013314313,10143173,7.14785662387987,0.295277980092255
"BUR",18889,932,86.1626814918767,454.508814654031,8585217,6.03041559000861,3.14298051492416
"BWI",86079,1504,133.627636993205,766.271134655375,65959853,13.341158392435,7.24843173759917
"BZN",3604,1485,113.839190328929,672.893451720311,2425108,5.96523689374825,1.77902727017149
"CAE",5151,141,101.578591325109,464.959231217239,2395005,10.2822134387352,7.69797055312376
"CAK",6100,178,106.740709742216,562.991147540984,3434246,6.15711429523492,-0.0652828925343154
"CDC",573,59,57.784965034965,221,126633,3.16258741258741,1.00174825174825
"CDV",662,1236,47.2745398773006,186.5,123463,-3.26186830015314,-1.60736196319018
"CEC",190,642,91.2023121387283,304,57760,17.4137931034483,9.58381502890173
"CHA",4202,3372,74.7975757575758,276.153498334127,1160397,8.08681983071342,5.72533333333333
"CHO",2204,2010,101.464627151052,472.979128856624,1042446,12.777830412127,9.34416826003824
"CHS",11817,148,106.230949082092,549.805449775747,6497051,8.52981789936998,3.85503983373744
"CID",6832,159,94.761080752884,419.234338407494,2864209,9.81983071342201,8.71402550091075
"CIU",613,10636,76.8171140939597,284,174092,10.748743718593,8.67114093959731
"CLD",641,447,46.0700636942675,86,55126,5.35350318471338,5.24044585987261
"CLE",34589,37029,127.071346068414,697.544826389893,24127378,8.49143936710355,3.03710943284466
"CLL",2311,7778,54.9104545454545,136.466464733881,315374,2.8732970027248,2.80409090909091
"CLT",100324,430,132.330008480394,728.909423467964,73127109,8.43805447862645,5.85099745588176
"CMH",24187,135,123.767500106126,678.994046388556,16422829,9.6478789927328,3.58755359341172
"CMI",2116,11,75.1474423269809,222.43572778828,470674,7.70858283433134,4.22818455366098
"CMX",668,207,91.0080775444265,359.182634730539,239934,6.61217948717949,5.77382875605816
"CNY",206,1762,54.3804878048781,184,37904,-6.05853658536585,-20.6780487804878
"COD",665,384,84.9784946236559,352.735338345865,234569,7.17457886676876,8.29800307219662
"COS",6881,319,110.838695329874,562.472751053626,3870375,9.21273452504063,7.41393624907339
"COU",1308,1425,94.4020950846092,402.798165137615,526860,14.7357886309047,11.7461724415794
"CPR",1774,884,69.6875,271.499436302142,481640,0.992554410080183,-4.65137614678899
"CRP",4888,293,65.2557251908397,244.399345335516,1194624,7.94894514767932,6.58842239185751
"CRW",2385,5856,101.596112311015,483.907756813417,1154120,11.5186935969059,10.6539956803456
"CSG",1068,290,44.2518867924528,83,88644,5.56550424128181,4.3811320754717
"CVG",20031,346,129.318539066112,689.857221306974,13818530,9.44986186432006,5.89541274978168
"CWA",1420,30925,72.2189566495224,211.433098591549,300235,5.73406593406593,4.26304188096988
"DAB",1494,2456,83.1561238223419,366.16733601071,547054,5.33087248322148,-0.547106325706595
"DAL",59699,186,111.224945459504,671.390726812844,40081355,12.0172569002123,7.98842718843741
"DAY",8676,22673,102.662281750777,482.053480866759,4182296,7.53658245948522,4.04054054054054
"DBQ",928,89290,60.5581127733026,147,136416,4.83448275862069,1.90678941311853
"DCA",73794,96475,140.7784964864,766.707171314741,56578389,8.03237835506268,3.11766020760279
"DEN",196055,303,137.253203172666,875.916140878835,171727739,11.8360186936113,7.18790912193256
"DFW",239551,118,130.790450768761,784.250280733539,187867939,11.5288198991689,6.91895876585557
"DHN",1260,25,58.8656476267096,170,214200,7.76267095736122,9.27594529364441
"DIK",938,454,95.8943355119826,483.544776119403,453565,1.21064060803474,-4.61111111111111
"DLG",77,499,61.5714285714286,329,25333,0.558441558441558,-7.87012987012987
"DLH",1719,2586,84.703481392557,306.043630017452,526089,8.4001199760048,10.0246098439376
"DRO",2068,36222,92.5666171371966,448.164410058027,926804,6.57312252964427,6.10896483407627
"DSM",8385,98,106.83174916677,535.381991651759,4489178,10.455773955774,6.8769287742254
"DTW",108500,156,126.616924629879,701.955188940092,76162138,9.15279602657646,3.59140870345447
"DVL",525,974,79.3969957081545,336.714285714286,176775,6.00417536534447,3.15450643776824
"EAU",668,405,76.1198738170347,268.182634730539,179146,9.26100628930818,5.94006309148265
"ECP",4169,47,85.1224933558831,404.183497241545,1685041,5.86912509038322,0.380043488765402
"EGE",1241,472,167.045075125209,1105.18130539887,1371530,15.744398340249,12.4015025041736
"EKO",531,3941,54.7272727272727,200,106200,-3.77176015473888,-3.28046421663443
"ELM",2051,186,94.0049825610364,403.954656265236,828511,6.39065606361829,5.55904334828102
"ELP",11972,71,108.290191428087,638.116354827932,7639529,7.95889601620527,4.99898356767745
"ERI",746,884,92.8757062146893,364.123324396783,271636,7.8830985915493,8.82485875706215
"ESC",573,974,72.1101083032491,306,175338,7.22661870503597,2.35920577617329
"EUG",3632,122,111.409499718943,616.29845814978,2238396,7.17474096891627,3.52023608768971
"EVV",3834,44723,88.9312112220124,344.809076682316,1321998,7.66586021505376,6.31642837874292
"EWN",575,490,93.4194690265487,433,248975,5.40564373897707,5.53097345132743
"EWR",101772,563,184.405954789966,1087.91300161145,110719082,13.6380998673431,4.48572823135823
"EYW",1973,1545,95.690206185567,501.312721743538,989090,6.70522006141249,2.79432989690722
"FAI",2183,2145,174.140156754265,1239.77782867613,2706435,3.41609195402299,0.706316274781005
"FAR",5693,519,105.033956162415,514.837344106798,2930969,7.11013610315186,4.41412145167086
"FAT",7018,374,102.580733679954,520.279994300371,3651325,10.0178289000719,8.82943385326401
"FAY",1633,339,83.1619106699752,331,540523,9.57416563658838,6.36786600496278
"FCA",2025,28226,122.669338677355,734.992098765432,1488359,1.8435475834579,-2.35170340681363
"FLG",1660,1100,52.3850931677019,119,197540,4.08752327746741,5.60807453416149
"FLL",73624,1559,166.003430697162,1052.00931761382,77453134,10.7156407862948,3.61103609809865
"FNT",4746,473,110.51652624757,570.121997471555,2705799,4.45043103448276,-1.89608986822208
"FSD",5331,1373,96.4463835563312,451.765709998124,2408363,9.56627435847964,9.26507659491953
"FSM",1971,200,80.0397905759162,347.012176560122,683961,6.92480417754569,6.8586387434555
"FWA",5261,132,84.5298287064383,329.239688272192,1732130,9.58580113747794,7.23173853120693
"GCC",997,2393,79.9837067209776,343.846539618857,342815,1.48275862068966,-5.07026476578411
"GCK",663,135,86.7441130298273,404,267852,6.11737089201878,5.80533751962323
"GEG",9505,185,105.374576271186,603.341609679116,5734762,4.96438761492127,2.79438559322034
"GFK",717,573,73.7296918767507,284,203628,3.03781512605042,4.41596638655462
"GGG",643,723,58.4110929853181,140,90020,8.1349593495935,9.26427406199021
"GJT",3179,867,101.30333119795,496.097514941806,1577094,2.59802673456397,1.20019218449712
"GNV",2683,991,75.1043643263757,298.671636228103,801336,8.74952776728372,8.16470588235294
"GPT",3605,127,89.0204894706887,398.712898751734,1437360,4.74787535410765,1.54297097324986
"GRB",4881,946,72.6279661016949,254.783036263061,1243596,4.53613693998309,3.82627118644068
"GRI",634,3027,107.822075782537,561,355674,4.93627450980392,0.701812191103789
"GRK",4033,1933,66.080382527785,239.393503595338,965474,6.24381443298969,5.83406565003877
"GRR",10845,1838,98.4432217057205,476.568833563854,5168389,7.64738135753451,1.95465325870411
"GSO",6737,45,99.9763231197772,461.704319430013,3110502,9.97980265186556,6.10971835345094
"GSP",6542,286,97.6887147335423,459.972944053806,3009143,7.19413233458177,3.11567398119122
"GST",77,187,28.5921052631579,41,3157,17.1710526315789,21.7631578947368
"GTF",1966,167,104.667695473251,592.162767039674,1164192,0.973360655737705,-0.982510288065844
"GTR",927,226,69.0460526315789,241,223407,7.41466083150985,7.91447368421053
"GUC",497,236,88.9745762711864,425.51106639839,211479,10.2594936708861,8.625
"GUM",334,169,420.395770392749,3801,1269534,16.6475903614458,4.83987915407855
"HDN",703,179,142.965014577259,878.460881934566,617558,11.3318777292576,8.56705539358601
"HIB",898,12290,53.1503416856492,141.759465478842,127300,1.28068181818182,-2.40432801822323
"HLN",1435,83,98.1895701198027,528.724738675958,758720,0.849228611500701,-2.31430584918957
"HNL",43172,25190,171.15875750943,1271.83827480775,54907802,2.69801934164032,0.796465328552135
"HOB",571,2588,96.8775137111517,501,286071,5.33029197080292,3.24131627056673
"HOU",52042,668,114.071051396386,711.87654202375,37047479,12.139481380386,7.60071970585934
"HPN",7443,1161,156.167134043747,889.042590353352,6617144,12.3191519040312,9.5611329220415
"HRL",3079,36,65.0125786163522,283.585904514453,873161,3.4469696969697,1.2277391592188
"HSV",4519,120,86.9163463712412,358.667625580881,1620819,7.66779355420329,3.39475469138594
"HYA",83,14565,57.4146341463415,196,16268,23.1829268292683,8.62195121951219
"HYS",573,96,75.4039497307002,298,170754,2.55813953488372,3.19928186714542
"IAD",34305,61360,205.801687262357,1293.52359714327,44374327,12.7772713820657,5.16964710076046
"IAG",322,2575,150.804487179487,986.509316770186,317656,5.40384615384615,3.875
"IAH",146622,388,137.158145800207,824.622846503253,120907851,11.5799529932255,7.37826953388094
"ICT",8096,55,106.189539164657,559.369688735178,4528657,9.85815423514538,6.9395709026279
"IDA",2247,394,71.0552808988764,303.095238095238,681055,0.682062780269058,-2.69932584269663
"ILG",100,89,148.778947368421,860.72,86072,29.3917525773196,24.0631578947368
"ILM",1860,7966,86.5184983677911,366.133870967742,681009,5.96691973969631,3.96191512513602
"IMT",620,80,59.7821782178218,169.354838709677,105000,2.58456486042693,-0.6996699669967
"IND",25558,499,128.363781539444,723.193090226152,18483369,8.19112790928983,2.26053976365378
"INL",574,1735,57.1510791366906,157.778745644599,90565,5.33274336283186,5.41007194244604
"ISN",2542,11,122.544171036708,658.668764752164,1674336,4.27974532431357,0.850746268656716
"ISP",4392,1383,131.277489381784,742.093579234973,3259275,10.190934711132,2.11538461538462
"ITH",34,903,97.3666666666667,353,12002,14.6333333333333,7.9
"ITO",5723,1865,62.2198668535389,306.748383714835,1755521,-0.863946769392401,0.343202522775053
"JAC",3511,5713,111.332462253194,622.472799772145,2185502,7.90922231858919,2.51684088269454
"JAN",7097,35331,90.1131064446054,392.182048752994,2783316,7.08394634357421,4.49109341057205
"JAX",18038,172,108.409292906565,582.538086262335,10507822,8.55530638560296,3.71969398661191
"JFK",93811,200,234.417365785541,1441.86114634744,135262436,12.1281150403011,3.60751884620839
"JLN",666,1191,85.3672496025437,327,217782,10.1336477987421,9.50715421303657
"JMS",812,2953,65.5800807537012,255.586206896552,207536,4,3.36204576043069
"JNU",4094,664,89.8948151823369,481.056179775281,1969444,4.34354161521363,5.51376829570826
"KOA",11114,444,139.280039811799,995.146122008278,11060054,1.4462496615218,-0.243756786102063
"KTN",2319,110,85.179274158286,458.569210866753,1063422,2.58227848101266,3.19938784433756
"LAN",1849,57031,71.0788888888889,234.757706868578,434067,7.13477537437604,6.32
"LAR",581,302,48.5125899280576,113,65653,3.08243727598566,-3.99280575539568
"LAS",133181,81954,147.51136527282,997.723203760296,132877774,10.9539362787709,6.02333689563959
"LAW",1331,1247,51.3907766990291,140,186340,7.32606941081517,7.24029126213592
"LAX",194673,433,179.552126789686,1249.48321544333,243240646,10.6699691045512,5.72342098821373
"LBB",4637,367,80.995513683266,389.293293077421,1805153,7.59633846840813,6.28779721848363
"LBE",1281,1499,150.505220883534,923.462919594067,1182956,9.93980738362761,7.57590361445783
"LCH",1860,1430,61.4461709211987,197.632258064516,367596,2.93244739756368,0.971143174250832
"LEX",5979,36415,95.5806896551724,404.56982773039,2418923,7.03559147180193,2.74448275862069
"LFT",5149,2572,84.2503496503496,342.828510390367,1765224,7.87291169451074,7.60639360639361
"LGA",99605,2614,154.209998523736,796.329240499975,79318374,13.2313978404269,5.62813969673324
"LGB",8777,3330,124.521254595588,781.473852113478,6858996,7.15337845589079,4.07111672794118
"LIH",10545,614,127.661581005054,925.578188715031,9760222,0.556253569388921,-1.0093449032135
"LIT",10422,452,102.425681010659,520.267894837843,5422232,9.57274963108706,5.91363995262535
"LNK",2636,290,98.7636505460218,480.191957511381,1265786,5.79626749611197,4.76053042121685
"LRD",2202,54,80.7390691114245,356.194368755677,784340,4.07670720299345,2.92712740949694
"LSE",1645,2135,65.8640101201771,186.287537993921,306443,5.14646464646465,1.5528146742568
"LWS",588,425,84.3180272108844,461,271068,-2.97619047619048,-6.62074829931973
"MAF",7527,13378,86.5863210148924,436.45821708516,3285221,7.05659340659341,5.73483177054606
"MBS",1721,44084,67.723700120919,202.63858221964,348741,7.81691842900302,4.88149939540508
"MCI",38665,821,123.096467747861,731.092253976464,28267682,8.44369752295258,4.26814674854354
"MCO",110982,40879,153.223742833145,952.902218377755,105754994,12.051253821517,6.9596282364971
"MDT",3285,280,114.872274143302,566.225570776256,1860051,8.71747904377522,2.28847352024922
"MDW",80886,4473,130.620308826333,802.960351605964,64948251,12.8606759785733,6.05392387367351
"MEI",907,826,59.8704954954955,222.190738699008,201527,7.72737430167598,7.73423423423423
"MEM",14770,585,108.483832834991,557.240893703453,8230448,8.95935184544007,4.49933940616091
"MFE",3411,955,83.2161505768063,381.218997361478,1300338,7.04329397517408,4.36703096539162
"MFR",2476,325,101.822633744856,528.520597738288,1308617,7.49651496514965,4.45102880658436
"MGM",3171,1791,76.9906662375282,292.151371807001,926412,8.41738851459737,7.48245896363051
"MHK",1634,29160,98.033290653009,458.802937576499,749684,4.00191326530612,2.96862996158771
"MHT",6292,9153,127.148323793949,646.841226954863,4069925,7.2420641380433,-0.261161079313164
"MIA",69341,188,171.876429334856,1060.14300341789,73511376,12.5272878341739,7.04080467343084
"MKE",29825,387,123.729569450158,691.949874266555,20637405,7.75396337296706,2.57232963115316
"MKG",667,1082,58.0744336569579,118,78706,8.55501618122977,6.60032362459547
"MLB",1332,807,92.4024205748865,442,588744,8.78673700075358,2.17170953101362
"MLI",3777,49,94.5943630837248,421.463860206513,1591869,8.86622625928984,7.19369991710417
"MLU",2961,1370,81.9655771905424,347.985477879095,1030385,7.8598615916955,7.46279554937413
"MMH",156,414,71.2857142857143,230.628205128205,35978,9.92142857142857,7.92857142857143
"MOB",5018,67,91.438124362895,412.585093662814,2070352,7.11528313375279,7.16636085626911
"MOT",1850,758,104.131868131868,534.459459459459,988750,4.9172602739726,2.87472527472527
"MQT",304,2079,90.5304054054054,305.723684210526,92940,9.17508417508417,2.22297297297297
"MRY",2974,443,74.3660084626234,284.185272360457,845167,7.3835327234342,6.20839210155148
"MSN",9135,35227,90.8236693091733,408.231636562671,3729196,5.50474147663129,3.03465458663647
"MSO",2077,13442,110.866536775451,639.030332209918,1327266,1.78182701652089,-1.31855820750122
"MSP",112117,250,136.010238170276,809.681216943015,90779029,7.25514491972848,1.96759263428031
"MSY",38804,111,122.401519899718,735.682738892898,28547433,8.706254556817,3.765590723911
"MTJ",1001,1649,109.092132505176,594.826173826174,595421,5.27207392197125,2.53726708074534
"MVY",205,297,47.4390243902439,130.795121951219,26813,25.9073170731707,12.980487804878
"MYR",4831,18958,97.1883597883598,501.523080107638,2422858,9.68173178458289,7.59259259259259
"OAJ",1136,6867,91.1923076923077,399,453264,10.2738626226583,9.36762075134168
"OAK",42316,5030,115.223163502844,712.023608091502,30129991,9.53816492228103,6.65417936595551
"OGG",20627,5196,166.310250524979,1256.5540796044,25918941,3.59601228489251,1.07188553010695
"OKC",16144,249,107.816484142559,594.013813181368,9589759,8.70567085094304,5.06830410837501
"OMA",16753,6562,116.233548230142,651.298454008237,10911203,7.81874356333677,3.72095852086121
"OME",663,121706,83.4651898734177,513.763197586727,340625,5.54088050314465,7.89082278481013
"ONT",17978,3138,96.865552366481,549.776949605073,9883890,8.36817569085599,4.13996285666048
"ORD",285884,170,127.7973162565,716.868072365015,204941112,14.1513746273601,8.60079044237292
"ORF",9374,110,111.021576398063,544.606358011521,5105140,9.70402456409694,4.028071334214
"ORH",663,250,181.068037974684,1150.90950226244,763053,5.52664576802508,0.954113924050633
"OTH",275,139,94.0416666666667,473.658181818182,130256,17.777358490566,14.3333333333333
"OTZ",663,127,70.172195892575,391.650075414781,259664,4.78816199376947,6.57345971563981
"PAH",666,9058,91.4131832797428,342,227772,7.86816720257235,5.96623794212219
"PBG",281,13885,185.280575539568,1239.07829181495,348181,12.0752688172043,9.49640287769784
"PBI",22573,411,148.629258154875,916.428476498472,20686540,12.3004409647228,7.93602602331255
"PDX",47085,24522,159.903093400603,1091.1332271424,51376008,5.39066265702647,1.20465185881951
"PHF",1263,59960,107.3311635476,510.434679334917,644679,11.2100161550889,8.9227013832384
"PHL",66021,1292,180.097959877068,1057.70161009376,69830518,10.4501122973264,4.3921792713626
"PHX",146815,126,145.776499120589,966.953281340462,141963246,8.66867593670799,4.39278745740354
"PIA",4664,72,90.2788418708241,378.218481989708,1764011,7.98139534883721,6.18997772828508
"PIB",573,7440,62.6909413854352,232.921465968586,133464,7.59363957597173,8.72113676731794
"PIH",654,115,49.1104294478528,150,98100,-1.32822085889571,2.57975460122699
"PIT",24118,1943,129.848071316912,729.338129198109,17590177,6.55593463061242,-1.19536102074443
"PLN",753,45,70.5780821917808,242.742363877822,182785,10.675306957708,7.59452054794521
"PNS",6534,451,94.1457129470561,440.019130700949,2875085,7.53088532752451,3.58363267218491
"PPG",107,177,327.216981132075,2599,278093,15.1028037383178,21.5
"PSC",2433,218,115.685463659148,684.235511713933,1664745,2.69397089397089,0.597744360902256
"PSE",749,2638,201.09620596206,1373.73164218959,1028925,2.73441734417344,-4.40514905149051
"PSG",664,49,32.5015337423313,77,51128,4.51450381679389,5.49693251533742
"PSP",8987,3629,114.147208121827,636.594080338266,5721071,8.02913385826772,6.0077834179357
"PUB",264,1364,49.6837944664032,109,28776,1.89328063241107,2.22134387351779
"PVD",11058,880,134.813888630659,743.945017182131,8226544,7.57355938484343,0.400297480710235
"PWM",4681,175,109.588430117024,532.63191625721,2493250,9.36281628162816,3.36012364760433
"RAP",3265,444,106.382858930247,557.133843797856,1819042,5.45310559006211,3.4416640600563
"RDD",727,11336,66.1416430594901,199,144673,6.42937853107345,0.191218130311615
"RDM",2152,162,109.289759320434,606.197955390335,1304538,4.08898305084746,1.45917885795186
"RDU",31896,4858,119.630237497586,639.140738650614,20386033,9.78054255114474,4.57774988736564
"RHI",954,114,57.4130202774813,152.996855345912,145959,2.60063897763578,5.92422625400213
"RIC",15355,4387,108.766104655068,534.824617388473,8212232,10.282550515188,5.84745079599651
"RKS",690,691,69.089552238806,255.636231884058,176389,4.66517857142857,0.149253731343284
"RNO",13011,2095,102.427515368454,577.85058796403,7518414,7.95280602344175,5.22542992763209
"ROA",2282,234,94.3775372124493,416.156003505697,949668,9.91587944219523,7.52999548940009
"ROC",7448,468,105.027900552486,501.667696025779,3736421,7.82017061089708,0.929419889502763
"ROW",974,9160,91.0896174863388,435,423690,7.81739130434783,6.8448087431694
"RST",2054,425,79.9639776763064,317.624634858812,652401,7.40293225480283,3.89954337899543
"RSW",27350,26628,152.791892493875,962.160182815357,26315081,8.79949689257177,3.99706733981736
"SAF",1504,10016,101.765156794425,525.847074468085,790874,9.58990318118949,8.30313588850174
"SAN",70207,2770,147.205904431933,979.108436480693,68740266,8.35452188940092,3.32898801790097
"SAT",29788,1477,119.684731914894,715.295118839801,21307211,7.60475059382423,2.1752170212766
"SAV",7542,1317,108.523195876289,547.087775125961,4126136,10.8269854132901,5.80615843733044
"SBA",6017,817,87.3257910854032,400.795579192289,2411587,6.47304170905392,4.94607009186798
"SBN",4454,230,81.0377619157265,308.968118545128,1376144,11.1589085072231,8.89684549850334
"SBP",3133,235,72.058439438459,248.104372805618,777311,6.95110821382008,4.5520731309174
"SCC",855,3291,59.7328431372549,297.505263157895,254367,0.154121863799283,1.09926470588235
"SCE",911,40881,104.434240362812,479.243688254665,436591,8.64334085778781,6.1031746031746
"SDF",10204,58755,108.428571428571,544.567816542532,5556770,8.85956125413202,3.24818913480885
"SEA",110899,1806,183.727168763274,1267.67225132778,140583585,6.80020094862232,2.97556681007098
"SFO",148008,425,174.149858066822,1197.71755580779,177271780,11.1906654242491,5.75021135327958
"SGF",6236,1796,100.073902236951,460.755772931366,2873273,10.6363037390875,9.51565865782933
"SGU",1777,317,76.5723163841808,352.793472144063,626914,3.53525098702764,1.87344632768362
"SHV",6099,13797,80.4772420768712,341.750450893589,2084336,10.2560483870968,9.92144302090357
"SIT",1342,440,66.9795763993949,314.394932935917,421918,1.28260869565217,1.94780635400908
"SJC",38200,9208,120.41182242495,728.450445026178,27826807,7.38891830359507,5.14829744351331
"SJT",1628,27407,61.9,229,372812,7.45425257731959,4.9
"SJU",24656,14421,206.400098364687,1385.02693056457,34149224,10.1506088093487,2.51969343005861
"SLC",97210,158,123.487622402984,738.06976648493,71747762,4.76812686482413,0.75008548779856
"SMF",37212,13661,112.649994563445,689.207056863377,25646773,8.04152765345702,5.45183211916929
"SMX",664,384,61.8021472392638,185.25,123006,8.89280245022971,5.88036809815951
"SNA",37187,326,126.572109621881,797.80853524081,29668106,6.54461496672552,1.65557916530457
"SPI",1587,1103,85.8747528015821,343.240075614367,544722,9.6246719160105,8.0112063282795
"SPS",1234,28,49.2205128205128,113,139442,7.69872340425532,6.41880341880342
"SRQ",3370,18261,122.950874020494,709.708308605341,2391717,9.9018901890189,4.51868595539482
"STC",83,1533,91.4025974025974,394,32702,18.6923076923077,19.5584415584416
"STL",46963,348,120.935211450597,716.323339650363,33640693,9.59064516825315,4.36302808514324
"STT",4348,201,188.265403979861,1210.09199632015,5261480,11.5961404324576,4.08271397746344
"STX",939,155,135.780042918455,800.923322683706,752067,7.73931623931624,4.78004291845494
"SUN",956,209,72.3575547866205,326.822175732218,312442,4.34792626728111,1.45213379469435
"SUX",620,1364,100.629881154499,436,270320,9.68527918781726,6.96095076400679
"SWF",695,800,177.728613569322,1034.84460431655,719217,10.2532942898975,7.04424778761062
"SYR",5608,170,114.607490361667,543.577389443652,3048382,6.32503660322108,0.483568937029557
"TLH",3194,23364,84.1467685450493,359.511271133375,1148279,7.30171319796954,3.86532951289398
"TOL",962,490,71.2028985507246,213,204906,4.03340757238307,-2.64437012263099
"TPA",63906,973,140.185788797819,863.252574093199,55167019,10.1911314018514,5.05870602596826
"TRI",1928,4299,65.5225603357817,227,437656,5.82608695652174,4.06190975865687
"TTN",2830,4179,136.426921688921,749.328268551237,2120599,14.4403735632184,11.9902562251895
"TUL",13970,622,100.095540471498,506.971725125268,7082395,7.69308514505926,4.25633165462375
"TUS",15117,137,118.706808738775,704.135145862274,10644411,5.82763456658208,2.44236697493634
"TVC",2756,242,72.9184210526316,243.334905660377,670631,5.3187265917603,1.93233082706767
"TWF",815,617,51.295652173913,175,142625,-0.895910780669145,-1.58012422360248
"TXK",978,2270,61.318082788671,181,177018,4.99239130434783,5.26143790849673
"TYR",2300,71,54.6293769895407,120.246956521739,276568,6.9777373920945,6.64893133242383
"TYS",6963,10,112.400207284572,533.833548757719,3717083,10.7292923348536,8.18403908794788
"UST",155,208,123.430555555556,798.232258064516,123726,16.3680555555556,8.97222222222222
"VEL",206,1358,48.215,132,27192,-3.74,-7.52
"VLD",935,194,63.7708108108108,208,194480,7.31607335490831,7.08648648648649
"VPS",4868,41,100.108768971332,442.737674609696,2155247,9.66960167714885,5.68043844856661
"WRG",664,2783,28.1540832049307,56.5,37516,3.09188361408882,4.66718027734977
"WYS",208,128,64.9423076923077,273,56784,1.375,-1.86538461538462
"XNA",9283,339,105.958607609059,529.186038996014,4912434,11.8861842836501,11.233850273346
"YAK",662,69,47.5753846153846,205.954682779456,136342,-6.29223744292237,-5.63230769230769
"YUM",1877,39,57.2702265372168,160,300320,1.23247033441208,2.18446601941748
